16-2				
p	q	astrain	rstrain1	rstrain2
6865.090333	5591.623	0.00401197	-0.000486202	-0.00046852
6851.589	5548.563	0.00401467	-0.000465907	-0.00046852
6859.807	5591.613	0.00401207	-0.000485867	-0.000468185
6855.023667	5577.263	0.00401297	-0.000485867	-0.000468185
6870.725667	5605.973	0.00404037	-0.000486202	-0.00046852
6859.807	5591.613	0.00401207	-0.000465573	-0.000468185
6879.440333	5634.673	0.00403858	-0.000486202	-0.00046852
6874.657	5620.323	0.00406874	-0.000486202	-0.00046852
6885.079	5649.033	0.00406694	-0.000486202	-0.00046852
6875.012333	5634.673	0.00406794	-0.000485867	-0.000468185
6884.227	5649.033	0.00409621	-0.000486202	-0.00046852
6888.510333	5677.723	0.00412378	-0.000485867	-0.000468185
6898.577	5692.083	0.00412278	-0.000486202	-0.00046852
6904.212333	5706.433	0.00412188	-0.000486202	-0.00046852
6912.930333	5735.143	0.00412009	-0.000486202	-0.00046852
6902.863667	5720.783	0.00412108	-0.000485867	-0.000468185
6908.147	5720.793	0.00415025	-0.000486202	-0.00046852
6922.000333	5778.193	0.00414676	-0.000485867	-0.000488614
6922.497	5763.843	0.00417682	-0.000486202	-0.000488949
6927.280333	5778.193	0.00417592	-0.00050643	-0.000488949
6927.280333	5778.193	0.00417592	-0.000486202	-0.000488949
6926.783667	5792.543	0.00420439	-0.000506095	-0.000488614
6952.052333	5849.953	0.00423	-0.00050643	-0.000488949
6936.350333	5821.243	0.00420259	-0.000506095	-0.000488614
6951.200333	5849.953	0.00423	-0.00050643	-0.000488949
6961.622333	5878.663	0.00425747	-0.00050643	-0.000488949
6951.555667	5864.303	0.00425846	-0.000506095	-0.000488614
6970.337	5907.363	0.00425567	-0.000526725	-0.000488949
6965.053667	5907.353	0.00425577	-0.000506095	-0.000488614
6970.337	5907.363	0.00428493	-0.00050643	-0.000488949
6975.972333	5921.713	0.0043133	-0.00050643	-0.000488949
6980.759	5936.073	0.00428314	-0.000526725	-0.000488949
6979.907	5936.073	0.0043124	-0.000526725	-0.000488949
6980.759	5936.073	0.0043124	-0.000526725	-0.000488949
6988.973667	5979.113	0.00433908	-0.00052639	-0.000508975
6999.892333	5993.473	0.00433808	-0.000526725	-0.00050931
7008.610333	6022.183	0.00436555	-0.000526725	-0.00050931
7008.962333	6036.523	0.00436475	-0.00052639	-0.000508975
